label,area,diameter,eccentricity,solidity,mean_intensity
1,9.0,3.385137501286538,0.7869526281849774,1.0,0.8738482717260931
2,2.0,1.5957691216057308,1.0,1.0,0.7903581943081452
3,7.0,2.985410660720923,1.0,1.0,0.9362032104303939
4,182.0,15.222667215103916,0.981066450091411,0.7583333333333333,0.8385008330727174
5,3213.0,63.96028969004188,0.8587854684899262,0.9195764167143675,0.9281257454459267
6,28.0,5.970821321441846,1.0,1.0,0.9280369409785505
7,2909.0,60.85929539219616,0.8655715398424046,0.9113408521303258,0.907217997274878
8,708.0,30.024216853608277,0.99855407275535,0.7239263803680982,0.9190281370070358
9,199.0,15.91774699517169,0.5841167255401052,0.943127962085308,0.9189800203174855
10,209.0,16.312788383647018,0.6707474667364647,0.6830065359477124,0.8083081147198445
11,151.0,13.86575534383214,0.979395904110418,0.967948717948718,0.9234836126835164
12,28.0,5.970821321441846,0.7282608614241832,0.9333333333333333,0.7705821533716529
13,36.0,6.770275002573076,0.7445273190400257,0.9230769230769231,0.7752460200632427
14,64.0,9.0270333367641,0.9913547687402856,1.0,0.8571276603900884
15,109.0,11.780624362746345,1.0,1.0,0.9427038786001746
16,89.0,10.645107772184812,0.9843353868056225,0.8811881188118812,0.8977896097738475
17,5162.0,81.07072548042795,0.8797566533770885,0.9065683175272217,0.9372320500760636
18,51.0,8.058239062071396,0.6168329669029372,0.9107142857142857,0.8715568415786333
19,17.0,4.652426491681278,0.6354638360916527,0.9444444444444444,0.7413049125440166
20,92.0,10.823032759612019,0.612604645139478,0.8932038834951457,0.7695230831591072
21,690.0,29.640095915284455,0.9248075717508166,0.9139072847682119,0.8656389114078877
22,84.0,10.341765891652821,0.5432403526214711,0.7706422018348624,0.8461807502687039
23,43.0,7.399277020331919,0.9791463502575843,0.8775510204081632,0.8000305246822009
24,259.0,18.159544104586082,0.9599257141402366,0.6815789473684211,0.8398230436380583
25,55.0,8.368283871884005,0.8338201804525729,0.7432432432432432,0.9303740297974843
26,624.0,28.18690255978371,0.5511091657008447,0.9555895865237366,0.9026073710085302
27,64.0,9.0270333367641,0.8881524665108116,0.7901234567901234,0.8771400039867516
28,54.0,8.291859587312052,0.43894732211623927,0.9,0.777023588848908
29,112.0,11.941642642883693,0.9630214348742553,0.9655172413793104,0.9326803019416795
30,36.0,6.770275002573076,0.9839763015399422,0.8181818181818182,0.9787577690546289
31,31.0,6.282549314314218,0.8230510535755463,0.9117647058823529,0.8343549178511508
32,83.0,10.280023453913834,0.9922892301736609,0.7477477477477478,0.8418017014081844
33,68.0,9.304852983362556,0.6500761408479865,0.918918918918919,0.7979591799919182
34,6.0,2.763953195770684,0.8703882797784891,1.0,0.7353103532875368
35,35.0,6.6755811781245455,0.9821379762665348,0.813953488372093,0.9711218982195429
36,63.0,8.95623198216277,0.7360419749284897,0.8513513513513513,0.7669663302023458
37,453.0,24.016192740836935,0.8339838140767522,0.9133064516129032,0.8536555446516193
38,207.0,16.23454913941803,0.9859602397676421,0.92,0.8851990323941727
39,8.0,3.1915382432114616,0.9770484855851236,0.8,0.7552517787046125
40,4.0,2.256758334191025,1.0,1.0,0.6734543670264965
41,7.0,2.985410660720923,0.377964473009227,1.0,0.6543968176082995
42,13.0,4.068428945128219,0.9503171912169497,0.9285714285714286,0.8609968294708236
43,670.0,29.20737055903114,0.8636593094266664,0.8072289156626506,0.9126016141080663
44,1.0,1.1283791670955126,0.0,1.0,0.6508218842001963
45,39.0,7.046725639945928,0.8938048581713158,0.7959183673469388,0.9039153519035756
46,34.0,6.579524642479541,0.48486075242663634,0.85,0.7006671044276395
47,7.0,2.985410660720923,0.816496580927726,1.0,0.7317836113837094
